scripts/move-imports.ts	scripts/move-imports.ts::program:removeImportsPass	24	30064771337	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:literalEscape	112	30064771693	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:literalEscape	112	30064771696	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:literalEscape	112	30064771699	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:literalEscape	112	30064771702	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:literalEscape	112	30064771705	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:literalEscape	112	30064771708	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:literalEscape	112	30064771711	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:literalEscape	112	30064771714	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:classEscape	124	30064771720	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:classEscape	124	30064771723	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:classEscape	124	30064771726	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:classEscape	124	30064771729	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:classEscape	124	30064771732	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:classEscape	124	30064771735	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:classEscape	124	30064771738	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:classEscape	124	30064771741	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:classEscape	124	30064771744	REPLACE	replace	RESOLVED
src/FormattedSyntaxError.ts	src/FormattedSyntaxError.ts::program:classEscape	124	30064771747	REPLACE	replace	RESOLVED
src/cstTransformer.ts	src/cstTransformer.ts::program:cstTransformer:<lambda>0	36	30064775336	ENCODE	JSON.stringify	RESOLVED
src/utils/whitespace.ts	src/utils/whitespace.ts::program:leading2	17	30064788561	ENCODE	JSON.stringify	RESOLVED
src/utils/whitespace.ts	src/utils/whitespace.ts::program:trailing2	42	30064788581	ENCODE	JSON.stringify	RESOLVED
