dom/base/ContentAreaDropListener.sys.mjs	dom/base/ContentAreaDropListener.sys.mjs::program:_addLinksFromItem	36	30064771110	REPLACE	replace	RESOLVED
dom/base/ContentAreaDropListener.sys.mjs	dom/base/ContentAreaDropListener.sys.mjs::program:_addLinksFromItem	105	30064771196	REPLACE	replace	RESOLVED
dom/base/ContentAreaDropListener.sys.mjs	dom/base/ContentAreaDropListener.sys.mjs::program:_validateURI	143	30064771221	REPLACE	replace	RESOLVED
netwerk/base/ascii_pac_utils.js	netwerk/base/ascii_pac_utils.js::program:shExpMatch	73	30064781941	REPLACE	replace	RESOLVED
netwerk/base/ascii_pac_utils.js	netwerk/base/ascii_pac_utils.js::program:shExpMatch	74	30064781944	REPLACE	replace	RESOLVED
netwerk/base/ascii_pac_utils.js	netwerk/base/ascii_pac_utils.js::program:shExpMatch	75	30064781947	REPLACE	replace	RESOLVED
netwerk/protocol/http/NetworkErrorLogging.sys.mjs	netwerk/protocol/http/NetworkErrorLogging.sys.mjs::program:NetworkErrorLogging:generateNELReport	388	30064783229	ENCODE	JSON.stringify	RESOLVED
security/manager/ssl/ClientAuthDialogService.sys.mjs	security/manager/ssl/ClientAuthDialogService.sys.mjs::program:chooseCertificate	62	30064783601	ENCODE	btoa	RESOLVED
security/manager/ssl/QWACs.sys.mjs	security/manager/ssl/QWACs.sys.mjs::program:fromBase64URLEncoding	37	30064783999	DECODE	atob	RESOLVED
security/manager/ssl/QWACs.sys.mjs	security/manager/ssl/QWACs.sys.mjs::program:fromBase64URLEncoding	37	30064784000	REPLACE	replaceAll	RESOLVED
security/manager/ssl/QWACs.sys.mjs	security/manager/ssl/QWACs.sys.mjs::program:fromBase64URLEncoding	37	30064784003	REPLACE	replaceAll	RESOLVED
security/manager/ssl/QWACs.sys.mjs	security/manager/ssl/QWACs.sys.mjs::program:toBase64URLEncoding	41	30064784005	REPLACE	replaceAll	RESOLVED
security/manager/ssl/QWACs.sys.mjs	security/manager/ssl/QWACs.sys.mjs::program:toBase64URLEncoding	41	30064784008	REPLACE	replaceAll	RESOLVED
security/manager/ssl/QWACs.sys.mjs	security/manager/ssl/QWACs.sys.mjs::program:toBase64URLEncoding	41	30064784011	REPLACE	replaceAll	RESOLVED
security/manager/ssl/QWACs.sys.mjs	security/manager/ssl/QWACs.sys.mjs::program:toBase64URLEncoding	41	30064784014	ENCODE	btoa	RESOLVED
security/manager/ssl/RemoteSecuritySettings.sys.mjs	security/manager/ssl/RemoteSecuritySettings.sys.mjs::program:IntermediatePreloads:maybeDownloadAttachment	494	30064785007	REPLACE	replace	RESOLVED
security/manager/ssl/RemoteSecuritySettings.sys.mjs	security/manager/ssl/RemoteSecuritySettings.sys.mjs::program:IntermediatePreloads:maybeDownloadAttachment	496	30064785015	DECODE	atob	RESOLVED
security/manager/ssl/RemoteSecuritySettings.sys.mjs	security/manager/ssl/RemoteSecuritySettings.sys.mjs::program:IntermediatePreloads:maybeDownloadAttachment	501	30064785024	ENCODE	btoa	RESOLVED
