107374182400	107374182405	68719476746
107374182400	176093659136	176093659137
107374182400	176093659137	176093659138
107374182400	176093659138	120259084288
107374182401	68719476737	68719476738
107374182401	25769803778	30064771073
107374182401	30064771074	68719476739
107374182401	30064771076	68719476740
107374182401	68719476740	25769803778
107374182401	68719476738	30064771075
107374182401	30064771075	30064771074
107374182401	30064771077	30064771076
107374182401	68719476739	30064771077
107374182402	30064771072	141733920768
107374182402	68719476736	55834574848
107374182402	55834574848	30064771072
107374182403	68719476742	68719476743
107374182403	25769803781	30064771079
107374182403	30064771080	68719476744
107374182403	30064771082	68719476745
107374182403	68719476745	25769803781
107374182403	68719476743	30064771081
107374182403	30064771081	30064771080
107374182403	30064771083	30064771082
107374182403	68719476744	30064771083
107374182404	30064771078	141733920769
107374182404	68719476741	55834574849
107374182404	55834574849	30064771078
107374182405	30064771084	68719476749
107374182405	30064771088	90194313218
107374182405	68719476746	68719476747
107374182405	30064771085	30064771084
107374182405	30064771086	30064771087
107374182405	30064771086	68719476750
107374182405	30064771089	90194313217
107374182405	90194313217	30064771088
107374182405	90194313218	141733920770
107374182405	68719476747	68719476748
107374182405	68719476748	30064771085
107374182405	68719476749	30064771086
107374182405	30064771087	68719476750
107374182405	68719476750	90194313216
107374182405	90194313216	30064771089
