107374182400	68719476736	90194313216
107374182400	90194313216	30064771072
107374182401	107374182412	68719476752
107374182401	107374182416	68719476761
107374182401	107374182426	68719476792
107374182401	107374182436	68719476814
107374182401	107374182437	68719476821
107374182401	107374182438	68719476829
107374182401	107374182442	68719476835
107374182401	107374182449	68719476847
107374182401	176093659140	176093659141
107374182401	176093659141	176093659142
107374182401	176093659142	120259084294
107374182401	120259084294	176093659143
107374182401	176093659143	120259084295
107374182401	120259084295	176093659144
107374182401	176093659144	176093659145
107374182401	176093659145	120259084296
107374182401	120259084296	176093659146
107374182401	176093659146	176093659147
107374182401	176093659147	120259084297
107374182401	120259084297	120259084298
107374182401	120259084298	68719476853
107374182401	30064771203	120259084299
107374182401	120259084299	176093659148
107374182401	176093659148	120259084300
107374182401	120259084300	176093659149
107374182401	176093659149	176093659150
107374182401	176093659150	120259084301
107374182401	68719476853	68719476854
107374182401	25769803837	30064771203
107374182401	30064771204	68719476855
107374182401	30064771206	68719476856
107374182401	68719476856	25769803837
107374182401	68719476854	30064771205
107374182401	30064771205	30064771204
107374182401	30064771207	30064771206
107374182401	68719476855	30064771207
107374182402	30064771073	68719476740
107374182402	68719476737	90194313217
107374182402	90194313217	90194313218
107374182402	90194313218	120259084288
107374182402	120259084288	120259084289
107374182402	120259084289	68719476738
107374182402	68719476738	68719476739
107374182402	30064771074	30064771073
107374182402	30064771077	68719476741
107374182402	68719476741	30064771076
107374182402	30064771075	30064771074
107374182402	68719476740	55834574849
107374182402	55834574849	30064771077
107374182402	68719476739	55834574848
107374182402	55834574848	30064771075
107374182404	30064771079	30064771078
107374182404	176093659136	68719476742
107374182404	68719476742	30064771079
107374182405	30064771080	68719476745
107374182405	30064771082	68719476746
107374182405	68719476743	176093659137
107374182405	30064771081	30064771080
107374182405	68719476745	30064771082
107374182405	68719476746	30064771083
107374182405	176093659137	68719476744
107374182405	68719476744	30064771081
107374182408	30064771086	68719476748
107374182408	30064771087	30064771085
107374182408	68719476747	55834574850
107374182408	55834574850	30064771086
107374182408	68719476748	55834574851
107374182408	55834574851	30064771087
107374182409	30064771089	68719476750
107374182409	68719476750	30064771088
107374182409	68719476749	55834574852
107374182409	55834574852	30064771089
107374182411	68719476751	30064771090
107374182412	30064771091	68719476757
107374182412	30064771097	90194313219
