c01-lookbehind-even/index.js	c01-lookbehind-even/index.js::program:extract	90194313216	REGEX_SITE	30064771072	5	RESOLVED_PATTERN_IDENTITY
c02-lookbehind-odd/index.js	c02-lookbehind-odd/index.js::program:extract	90194313218	REGEX_SITE	30064771083	6	RESOLVED_PATTERN_IDENTITY
c05-delayed-source/index.js	c05-delayed-source/index.js::program:restore	90194313253	REGEX_SITE	30064771198	7	RESOLVED_PATTERN_IDENTITY
c06-immediate/index.js	c06-immediate/index.js::program:normalize	90194313255	REGEX_SITE	30064771211	6	RESOLVED_PATTERN_IDENTITY
c07-full-chain/index.js	c07-full-chain/index.js::program:importDump	90194313264	REGEX_SITE	30064771232	9	RESOLVED_PATTERN_IDENTITY
c08-log-only/index.js	c08-log-only/index.js::program:audit	90194313271	REGEX_SITE	30064771262	9	RESOLVED_PATTERN_IDENTITY
c09-dynamic-regex/index.js	c09-dynamic-regex/index.js::program:makeParser:<lambda>0	-1	REGEX_SITE	30064771275	5	UNRESOLVED_PATTERN_IDENTITY
c10-unresolved-callback/index.js	c10-unresolved-callback/index.js::program:transform	90194313277	REGEX_SITE	30064771291	7	RESOLVED_PATTERN_IDENTITY
c12-ambiguous-consumer/index.js	c12-ambiguous-consumer/index.js::program:merge	90194313291	REGEX_SITE	30064771340	9	RESOLVED_PATTERN_IDENTITY
c12-ambiguous-consumer/index.js	c12-ambiguous-consumer/index.js::program:merge	90194313292	REGEX_SITE	30064771343	10	RESOLVED_PATTERN_IDENTITY
c13-same-text-two-sites/index.js	c13-same-text-two-sites/index.js::program:first	90194313294	REGEX_SITE	30064771358	6	RESOLVED_PATTERN_IDENTITY
c13-same-text-two-sites/index.js	c13-same-text-two-sites/index.js::program:second	90194313296	REGEX_SITE	30064771363	10	RESOLVED_PATTERN_IDENTITY
c14a-historical-faulty/index.js	c14a-historical-faulty/index.js::program:replaceValues	90194313298	REGEX_SITE	30064771375	4	RESOLVED_PATTERN_IDENTITY
c03b-custom-onechar/index.js	c03b-custom-onechar/index.js::program:splitQuoted	107374182408	PARSER_METHOD	30064771152	15	RESOLVED_SAME_FILE
