30064771120	107374182534	<operator>.assignment	1	CALL	ANY		p1	ANY	false	p1
30064771120	107374182534	<operator>.assignment	2	LITERAL	__ecma.Number		p2	ANY	false	p2
30064771121	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771121	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771122	107374182569	lib/logger.js::program:fatal	0	IDENTIFIER	lib/logger.js::program				false	
30064771122	107374182569	lib/logger.js::program:fatal	1	IDENTIFIER	ANY		p0	ANY	false	p0
30064771123	107374182535	<operator>.fieldAccess	1	IDENTIFIER	lib/logger.js::program		p1	ANY	false	p1
30064771123	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771124	107374182567	lib/logger.js::program:debug	0	IDENTIFIER	lib/logger.js::program				false	
30064771124	107374182567	lib/logger.js::program:debug	1	LITERAL	__ecma.String		p0	ANY	false	p0
30064771125	107374182535	<operator>.fieldAccess	1	IDENTIFIER	lib/logger.js::program		p1	ANY	false	p1
30064771125	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771126	107374182537	<operator>.await	1	CALL	ANY		p1	ANY	false	p1
30064771128	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771128	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771129	107374182567	lib/logger.js::program:debug	0	IDENTIFIER	lib/logger.js::program				false	
30064771129	107374182567	lib/logger.js::program:debug	1	LITERAL	__ecma.String		p0	ANY	false	p0
30064771130	107374182535	<operator>.fieldAccess	1	IDENTIFIER	lib/logger.js::program		p1	ANY	false	p1
30064771130	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771131	107374182567	lib/logger.js::program:debug	0	IDENTIFIER	lib/logger.js::program				false	
30064771131	107374182567	lib/logger.js::program:debug	1	LITERAL	__ecma.String		p0	ANY	false	p0
30064771132	107374182535	<operator>.fieldAccess	1	IDENTIFIER	lib/logger.js::program		p1	ANY	false	p1
30064771132	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771133	107374182537	<operator>.await	1	CALL	ANY		p1	ANY	false	p1
30064771135	107374182535	<operator>.fieldAccess	1	IDENTIFIER	ANY		p1	ANY	false	p1
30064771135	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771136	107374182567	lib/logger.js::program:debug	0	IDENTIFIER	lib/logger.js::program				false	
30064771136	107374182567	lib/logger.js::program:debug	1	LITERAL	__ecma.String		p0	ANY	false	p0
30064771137	107374182535	<operator>.fieldAccess	1	IDENTIFIER	lib/logger.js::program		p1	ANY	false	p1
30064771137	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771138	107374182570	bin/server.js::program:setTimeout:<returnValue>:unref	0	IDENTIFIER	bin/server.js::program:setTimeout:<returnValue>				false	
30064771139	107374182535	<operator>.fieldAccess	1	CALL	ANY		p1	ANY	false	p1
30064771139	107374182535	<operator>.fieldAccess	2	FIELD_IDENTIFIER			p2	ANY	false	p2
30064771140	107374182534	<operator>.assignment	1	IDENTIFIER	bin/server.js::program:setTimeout:<returnValue>		p1	ANY	false	p1
30064771140	107374182534	<operator>.assignment	2	CALL	ANY		p2	ANY	false	p2
30064771141	107374182571	bin/server.js::program:setTimeout	0	IDENTIFIER	bin/server.js::program	bin/server.js::program			false	
30064771141	107374182571	bin/server.js::program:setTimeout	1	METHOD_REF			p0	ANY	false	p0
