107374182400	68719476736	90194313216
107374182400	90194313216	30064771072
107374182401	176093659136	176093659137
107374182401	176093659137	176093659138
107374182401	176093659138	176093659139
107374182401	176093659139	176093659140
107374182401	176093659140	176093659141
107374182401	176093659141	176093659142
107374182402	30064771073	68719476741
107374182402	68719476737	68719476738
107374182402	25769803778	30064771073
107374182402	68719476741	68719476742
107374182402	25769803779	30064771078
107374182402	30064771074	68719476739
107374182402	30064771076	68719476740
107374182402	68719476740	25769803778
107374182402	30064771079	68719476743
107374182402	30064771081	68719476744
107374182402	68719476744	25769803779
107374182402	68719476738	30064771075
107374182402	30064771075	30064771074
107374182402	30064771077	30064771076
107374182402	68719476742	30064771080
107374182402	30064771080	30064771079
107374182402	30064771082	30064771081
107374182402	68719476739	30064771077
107374182402	68719476743	30064771082
107374182403	68719476745	68719476746
107374182403	25769803781	30064771083
107374182403	30064771084	68719476747
107374182403	30064771086	68719476748
107374182403	68719476748	25769803781
107374182403	68719476746	30064771085
107374182403	30064771085	30064771084
107374182403	30064771087	30064771086
107374182403	68719476747	30064771087
107374182404	68719476765	68719476766
107374182404	25769803786	30064771115
107374182404	30064771116	68719476767
107374182404	30064771118	68719476768
107374182404	68719476768	25769803786
107374182404	68719476766	30064771117
107374182404	30064771117	30064771116
107374182404	30064771119	30064771118
107374182404	68719476767	30064771119
107374182405	30064771088	68719476751
107374182405	30064771090	68719476753
107374182405	68719476749	68719476750
107374182405	30064771089	30064771088
107374182405	30064771091	68719476752
107374182405	30064771092	30064771090
107374182405	30064771094	68719476754
107374182405	30064771094	68719476758
107374182405	30064771112	68719476763
107374182405	30064771113	90194313223
107374182405	90194313223	68719476764
107374182405	30064771114	30064771111
107374182405	68719476750	90194313217
107374182405	90194313217	30064771089
107374182405	68719476751	55834574848
107374182405	55834574848	30064771091
107374182405	30064771093	30064771092
107374182405	68719476753	55834574849
107374182405	55834574849	30064771094
107374182405	30064771095	68719476762
107374182405	30064771103	68719476762
107374182405	68719476762	55834574856
107374182405	55834574856	30064771112
107374182405	68719476763	90194313222
107374182405	90194313222	30064771113
107374182405	68719476764	90194313224
107374182405	90194313224	30064771114
107374182405	68719476752	90194313218
107374182405	90194313218	30064771093
107374182405	30064771096	68719476755
107374182405	30064771097	68719476756
107374182405	30064771099	90194313219
