107374182400	107374182411	68719476806
107374182400	176093659136	176093659137
107374182400	176093659137	176093659138
107374182400	176093659138	176093659139
107374182400	176093659139	176093659140
107374182400	176093659140	176093659141
107374182400	176093659141	176093659142
107374182400	176093659142	176093659143
107374182400	176093659143	176093659144
107374182400	176093659144	176093659145
107374182400	176093659145	176093659146
107374182400	176093659146	176093659147
107374182400	176093659147	120259084288
107374182401	30064771072	68719476740
107374182401	30064771077	68719476744
107374182401	68719476736	68719476737
107374182401	25769803777	30064771072
107374182401	68719476740	68719476741
107374182401	25769803778	30064771077
107374182401	68719476744	68719476745
107374182401	25769803779	30064771082
107374182401	30064771073	68719476738
107374182401	30064771075	68719476739
107374182401	68719476739	25769803777
107374182401	30064771078	68719476742
107374182401	30064771080	68719476743
107374182401	68719476743	25769803778
107374182401	30064771083	68719476746
107374182401	30064771085	68719476747
107374182401	68719476747	25769803779
107374182401	68719476737	30064771074
107374182401	30064771074	30064771073
107374182401	30064771076	30064771075
107374182401	68719476741	30064771079
107374182401	30064771079	30064771078
107374182401	30064771081	30064771080
107374182401	68719476745	30064771084
107374182401	30064771084	30064771083
107374182401	30064771086	30064771085
107374182401	68719476738	30064771076
107374182401	68719476742	30064771081
107374182401	68719476746	30064771086
107374182402	30064771087	68719476752
107374182402	30064771092	68719476756
107374182402	68719476748	68719476749
107374182402	25769803781	30064771087
107374182402	68719476752	68719476753
107374182402	25769803782	30064771092
107374182402	68719476756	68719476757
107374182402	25769803783	30064771097
107374182402	30064771088	68719476750
107374182402	30064771090	68719476751
107374182402	68719476751	25769803781
107374182402	30064771093	68719476754
107374182402	30064771095	68719476755
107374182402	68719476755	25769803782
107374182402	30064771098	68719476758
107374182402	30064771100	68719476759
107374182402	68719476759	25769803783
107374182402	68719476749	30064771089
107374182402	30064771089	30064771088
107374182402	30064771091	30064771090
107374182402	68719476753	30064771094
107374182402	30064771094	30064771093
107374182402	30064771096	30064771095
107374182402	68719476757	30064771099
107374182402	30064771099	30064771098
107374182402	30064771101	30064771100
107374182402	68719476750	30064771091
107374182402	68719476754	30064771096
107374182402	68719476758	30064771101
107374182403	68719476760	68719476761
107374182403	25769803785	30064771102
107374182403	30064771103	68719476762
