107374182400	30064771072	68719476738
107374182400	68719476736	68719476737
107374182400	30064771073	30064771072
107374182400	30064771074	141733920768
107374182400	68719476737	30064771073
107374182400	68719476738	90194313216
107374182400	90194313216	30064771074
107374182401	107374182400	68719476736
107374182401	107374182402	68719476739
107374182401	107374182403	68719476742
107374182401	107374182404	68719476745
107374182401	107374182405	68719476748
107374182401	107374182406	68719476751
107374182401	107374182407	68719476754
107374182401	107374182408	68719476757
107374182401	107374182409	68719476760
107374182401	107374182410	68719476785
107374182401	120259084297	120259084298
107374182401	120259084298	120259084299
107374182401	120259084299	120259084300
107374182401	120259084300	120259084301
107374182401	120259084301	120259084302
107374182401	120259084302	120259084303
107374182401	120259084303	120259084304
107374182401	120259084304	120259084305
107374182401	120259084305	120259084306
107374182401	120259084306	180388626432
107374182402	30064771075	68719476741
107374182402	68719476739	68719476740
107374182402	30064771076	30064771075
107374182402	30064771077	141733920769
107374182402	68719476740	30064771076
107374182402	68719476741	90194313217
107374182402	90194313217	30064771077
107374182403	30064771078	68719476744
107374182403	68719476742	68719476743
107374182403	30064771079	30064771078
107374182403	30064771080	141733920770
107374182403	68719476743	30064771079
107374182403	68719476744	90194313218
107374182403	90194313218	30064771080
107374182404	30064771081	68719476747
107374182404	68719476745	68719476746
107374182404	30064771082	30064771081
107374182404	30064771083	141733920771
107374182404	68719476746	30064771082
107374182404	68719476747	90194313219
107374182404	90194313219	30064771083
107374182405	30064771084	68719476750
107374182405	68719476748	68719476749
107374182405	30064771085	30064771084
107374182405	30064771086	141733920772
107374182405	68719476749	30064771085
107374182405	68719476750	90194313220
107374182405	90194313220	30064771086
107374182406	30064771087	68719476753
107374182406	68719476751	68719476752
107374182406	30064771088	30064771087
107374182406	30064771089	141733920773
107374182406	68719476752	30064771088
107374182406	68719476753	90194313221
107374182406	90194313221	30064771089
107374182407	30064771090	68719476756
107374182407	68719476754	68719476755
107374182407	30064771091	30064771090
107374182407	30064771092	141733920774
107374182407	68719476755	30064771091
107374182407	68719476756	90194313222
107374182407	90194313222	30064771092
107374182408	30064771093	68719476759
107374182408	68719476757	68719476758
107374182408	30064771094	30064771093
107374182408	30064771095	141733920775
107374182408	68719476758	30064771094
107374182408	68719476759	90194313223
107374182408	90194313223	30064771095
107374182409	30064771096	68719476763
107374182409	30064771099	68719476766
107374182409	30064771102	68719476769
107374182409	30064771105	68719476772
107374182409	30064771108	68719476775
107374182409	30064771111	68719476778
107374182409	30064771114	68719476781
107374182409	30064771117	68719476784
107374182409	68719476760	68719476761
107374182409	30064771097	68719476762
107374182409	30064771098	30064771096
107374182409	68719476763	68719476764
107374182409	30064771100	68719476765
107374182409	30064771101	30064771099
107374182409	68719476766	68719476767
107374182409	30064771103	68719476768
107374182409	30064771104	30064771102
107374182409	68719476769	68719476770
107374182409	30064771106	68719476771
107374182409	30064771107	30064771105
107374182409	68719476772	68719476773
107374182409	30064771109	68719476774
107374182409	30064771110	30064771108
107374182409	68719476775	68719476776
107374182409	30064771112	68719476777
107374182409	30064771113	30064771111
107374182409	68719476778	68719476779
107374182409	30064771115	68719476780
107374182409	30064771116	30064771114
107374182409	68719476781	68719476782
107374182409	30064771118	68719476783
107374182409	30064771119	30064771117
107374182409	68719476784	141733920776
107374182409	68719476761	90194313224
107374182409	90194313224	30064771097
107374182409	68719476762	120259084288
107374182409	120259084288	30064771098
107374182409	68719476764	90194313225
107374182409	90194313225	30064771100
107374182409	68719476765	120259084289
107374182409	120259084289	30064771101
107374182409	68719476767	90194313226
107374182409	90194313226	30064771103
107374182409	68719476768	120259084290
107374182409	120259084290	30064771104
107374182409	68719476770	90194313227
107374182409	90194313227	30064771106
107374182409	68719476771	120259084291
107374182409	120259084291	30064771107
107374182409	68719476773	90194313228
107374182409	90194313228	30064771109
107374182409	68719476774	120259084292
107374182409	120259084292	30064771110
107374182409	68719476776	90194313229
107374182409	90194313229	30064771112
107374182409	68719476777	120259084293
107374182409	120259084293	30064771113
107374182409	68719476779	90194313230
107374182409	90194313230	30064771115
107374182409	68719476780	120259084294
107374182409	120259084294	30064771116
107374182409	68719476782	90194313231
107374182409	90194313231	30064771118
107374182409	68719476783	120259084295
107374182409	120259084295	30064771119
107374182410	30064771120	141733920777
107374182410	68719476785	68719476786
107374182410	68719476786	120259084296
107374182410	120259084296	30064771120
